product_type,product_package_name_ar,product_package_name_en,product_duration,product_package_descr_ar,product_package_descr_en,product_package_validity,value_proposition_ar,value_proposition_en,frequency,label_ar,label_en,product_quantity,roles,price,discounted_price,cat_arabic_name,cat_english_name,product_package_id,product_package_offer_id
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",8,,مواهب، موسيقى وفنون وكتب,"Hobbies, Music, Art & Books",1261,5634
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",12,9.6,المعدات الرياضة,Sports & Equipment,1261,5686
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",3,2.7,أجهزة تنضيف,Cleaning Appliances,1261,5392
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",7,6.3,غسالات و نشافات,Washing Machines & Dryers,1261,5401
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",9,8.1,موبايلات واكسسواراتها,Mobile Phones & Accessories,1261,5661
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",3,2.7,ألعاب الفيديو,Video Games,1261,5400
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",9,8.1,كاميرات وتصوير,Cameras,1261,5391
ad_limit_bump,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"14 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,"","",1,"{public,single}",32,30,عقارات تجارية للإيجار,Commercials For Rent,1281,5825
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",7,6.3,أجهزة تكييف وتدفئة,"AC, Cooling & Heating",1261,5390
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",3,2.7,أجهزة صوتية، سماعات ومكبرات صوت,Home Audio & Speakers,1261,5395
featured_ad,اعلان ايليت 7 ايام,Elite Ad 7 Days,"12 days, 0:00:00",اعلان ايليت 7 ايام,Elite Ad 7 Days,30 days,"","",,"","",1,"{public,single}",0,,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1327,4785
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",6,4.08,الباحثين عن عمل,Job Seekers,787,5517
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",18,16.2,الكترونيات وأجهزة منزلية,Electronics & Home Appliances,787,5626
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",14,11.2,المعدات الرياضة,Sports & Equipment,787,5693
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",23,21.85,مركبات أخرى,Others Vehicles,787,5578
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",7,,مواهب، موسيقى وفنون وكتب,"Hobbies, Music, Art & Books",787,5641
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",20,11,خدمات,Services,787,5684
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",11,10.45,أكسسوارات للمركبات,All Vehicles Accessories,787,5571
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",6,4.8,تجارة وصناعة,Business & Industrial,787,5621
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",18,,سيارات للإيجار,Cars for Rent,787,5716
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,,,1,"{public,single}",31,,ابنية ووحدات متعددة,Buildings & Multiple Units,787,4107
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",7,4.06,مستلزمات أطفال,Kids & Babies,787,5658
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",21,,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,787,5821
featured_ad,إعلان مميز لمدة أسبوع,Featured Ad for 7 days,"7 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",29,27.55,سيارات للبيع,Cars for Sale,787,5575
auto_refresh_ad,انشر إعلان واحد لمدة 21 يوم,Place 1 Ad for 21 days,"5 days, 0:00:00",انشر إعلان واحد لمدة 21 يوم,Place 1 Ad for 21 days,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",0,,شقق وفلل للإيجار,Apartments & Villas For Rent,1347,4912
ad_limit_bump,إعلان صالح لمدة ٣٠ يوم و يتجدد لاول ١٤ يوم,"Place 1 Ad for 30 days, Bump up for the first 14 days","30 days, 0:00:00",إعلان صالح لمدة ٣٠ يوم و يتجدد لاول ١٤ يوم,"Place 1 Ad for 30 days, Bump up for the first 14 days",30 days,"","",,"","",1,"{public,single}",48,44,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1273,5809
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",3,,أدوات وأجهزة المطبخ,Kitchen Equipment & Appliances,794,5445
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",4,,حيوانات أليفة أخرى,Other Animals & Pets,794,5534
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",16,,قوارب,Boats,794,5564
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",20,,باصات ومركبات ثقيلة,Trucks & Buses,794,5570
ad_limit_bump,انشر إعلان واحد لمدة 14 يوم,Place 1 Ad for 14 days,"30 days, 0:00:00",انشر إعلان واحد لمدة 14 يوم,Place 1 Ad for 14 days,30 days,"","",,"","",1,"{public,single}",0,,موبايلات واكسسواراتها,Mobile Phones & Accessories,1148,4350
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",4,,طيور,Birds,794,5528
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",10,,دراجات نارية ورباعية,Motorcycles & ATVs,794,5567
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",3,,قطع الكمبيوتر وأجهزة إتصالات,Computer Parts & IT Accessories,794,5442
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",3,,تلفزيونات و فيديو,TV & Video,794,5448
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",4,,كلاب,Dogs,794,5530
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",4,,مواشي,Livestock,794,5533
ad_limit_bump,انشر إعلان واحد لمدة 30 يوم,Place 1 Ad for 30 days,"30 days, 0:00:00",لدي غرض واحد للبيع,I only have one Item to sell,30 days,"","",,"","",1,"{public,single}",19,,أراضي للإيجار,Lands for Rent,794,5846
ad_limit_bump,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"14 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,"","",1,"{public,single}",32,30,شقق وفلل للإيجار,Apartments & Villas For Rent,1281,5790
featured_ad,٣ إعلانات صالحة لمدة ١٤ يوم و مميز لاول ٧ ايام,"3- Place 1 Ad for 14 days, Featured for the first 7 days",13 days,٣ إعلانات صالحة لمدة ١٤ يوم و مميز لاول ٧ ايام,"3- Place 1 Ad for 14 days, Featured for the first 7 days",30 days,٣ إعلانات صالحة لمدة ١٤ يوم و مميز لاول ٧ ايام,"3- Place 1 Ad for 14 days, Featured for the first 7 days",,"","",3,"{public,multiple}",0,,شقق وفلل للبيع,Apartments & Villas For Sale,1353,4955
featured_ad,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,1 day,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,30 days,"","",,"","",1,"{public,single}",0,,شقق وفلل للإيجار,Apartments & Villas For Rent,1348,4913
ad_limit_bump,3 اعلانات ممنيزة لمدة 14 يوم,3 - Featured Ads for 14 days,90 days,اشتري 3 اعلانات مميزة يمكن استعماله على اعلانات مختلفة بسعر مخفض,Buy 3 Featured Ads that can be used on different Ads at a discounted price,30 days,"","",,جديد,New,3,"{public,multiple}",69,59,شقق وفلل للبيع,Apartments & Villas For Sale,1268,4588
ad_limit_bump,3 اعلانات ممنيزة لمدة 14 يوم,3 - Featured Ads for 14 days,90 days,اشتري 3 اعلانات مميزة يمكن استعماله على اعلانات مختلفة بسعر مخفض,Buy 3 Featured Ads that can be used on different Ads at a discounted price,30 days,"","",,جديد,New,3,"{public,multiple}",56,48,شقق وفلل للإيجار,Apartments & Villas For Rent,1268,5785
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",31,,شقق وفلل للإيجار,Apartments & Villas For Rent,1262,5797
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",57,,شقق وفلل للبيع,Apartments & Villas For Sale,1262,4564
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",31,,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1262,5810
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",36,,أراضي للإيجار,Lands for Rent,1262,5857
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",61,,اراضي للبيع,Lands for Sale,1262,4566
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",36,,عقارات تجارية للإيجار,Commercials For Rent,1262,5840
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",31,,غرف للإيجار,Rooms for Rent,1262,5817
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",57,,عقارات تجارية للبيع,Commercials For Sale,1262,4565
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",43,,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,1262,4560
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,"","",12:00:00,"","",1,"{public,single}",57,,ابنية ووحدات متعددة,Buildings & Multiple Units,1262,4559
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",21,,ابنية ووحدات متعددة,Buildings & Multiple Units,871,4488
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00",الأكثر مبيعا,Best Selling,1,"{public,single}",6,5.4,أجهزة تكييف وتدفئة,"AC, Cooling & Heating",871,5427
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",8,5.44,وظائف شاغرة,Jobs Available,871,5512
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",16,,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,871,4489
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",3,2.7,أجهزة صوتية، سماعات ومكبرات صوت,Home Audio & Speakers,871,5432
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",13,,شقق وفلل للإيجار,Apartments & Villas For Rent,871,5788
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",21,,عقارات تجارية للبيع,Commercials For Sale,871,4494
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",5,3,المكياج ومستحضرات التجميل,Make-up & Cosmetics,871,5492
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",3,2.04,الباحثين عن عمل,Job Seekers,871,5511
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوع,Bump up daily for 7 days,"7 days, 0:00:00",سيظهر إعلانك على الصفحة الأولى مرة كل يوم طول فترة الخدمة,Your Ad will be promoted to the top of the first page every day for the duration of seven days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",13,,عقارات تجارية للإيجار,Commercials For Rent,871,5845
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",5,,مواهب، موسيقى وفنون وكتب,"Hobbies, Music, Art & Books",872,5636
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",6,5.1,حيوانات أليفة,Pets,872,5671
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",6,3.6,مجوهرات و فوبجو,Jewelry & Faux-Bijoux,872,5484
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",3,1.8,الموضة والجمال,Fashion & Beauty,872,5627
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00",الأكثر مبيعا,Best Selling,1,"{public,single}",4,3.6,تلفزيونات و فيديو,TV & Video,872,5424
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",4,3.6,أجهزة تكييف وتدفئة,"AC, Cooling & Heating",872,5415
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",2,1.8,ألعاب الفيديو,Video Games,872,5425
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",2,1.8,أجهزة منزلية أخرى,Other Home Appliances,872,5423
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",6,3.6,ساعات,Watches,872,5485
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",6,3.3,خدمات,Services,872,5679
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",2,1.36,الباحثين عن عمل,Job Seekers,872,5509
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00",الأكثر مبيعا,Best Selling,1,"{public,single}",5,4.8,الأثاث والديكور المنزلي,Home Furniture & Decor,872,5645
auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",4,3.6,غسالات و نشافات,Washing Machines & Dryers,872,5426
